boardId,collection,docId,docNumber,lineIdx,urlPath,title,vendor,libraryProductId,houzzId,hostClass,ivyUrl,bucket,confidence,matchMethod,proposedUrl,proposedHouzzId,skipReason,note
,products,lZCGJQhPmXLU79Nd7okH,,,imageUrl,Luxe Sheen,Safavieh,lZCGJQhPmXLU79Nd7okH,33490701,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/22513198/lcrnw_pls717a_2020.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895384&Signature=1%2BlJPs8eiNwLOdZXjBWPFtkr4hU%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33490701%2F1.jpeg?alt=media&token=f17921b2-2a79-469d-a452-a3ad1532c7a9,33490701,,Library link ok but library imageUrl still Ivy — use manifest
,products,latGvyke4aNGiexn5wf9,,,imageUrl,NEVA Ottoman,SixPenny,latGvyke4aNGiexn5wf9,55273137,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/32037474/vg2zl_swatch_fabric_light_weight_linen_cracked_pepper.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895395&Signature=sZ0%2Fi3A2QTCWqPH%2BBNdRAtdgw5I%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F55273137%2F1.jpeg?alt=media&token=d00a0478-8976-409f-b64d-f2af7be01a81,55273137,,Library link ok but library imageUrl still Ivy — use manifest
,products,lbIU1cJERTI04JGSSP8y,,,imageUrl,Olisa Console Table,Currey & CO.,lbIU1cJERTI04JGSSP8y,33494876,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/14182760/Olisa_cosole_currey.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895389&Signature=ld%2BOzepZwxbG0MAdMtnGCuj2hDM%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33494876%2F1.jpeg?alt=media&token=ae11d8e9-cb23-40fd-8d37-f36d526b734e,33494876,,Library link ok but library imageUrl still Ivy — use manifest
,products,lbJLuW5Hxe6mbU9NYnAS,,,imageUrl,24x24* Insert,Nom De Plume,lbJLuW5Hxe6mbU9NYnAS,33496888,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/266404/Pillow_Insert_16_x_20.jpg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895390&Signature=Z1lmxTuchguAmGzEKODV3z9D45c%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33496888%2F1.jpg?alt=media&token=3e9ad4a3-a5a4-4952-ae7e-52bea4458346,33496888,,Library link ok but library imageUrl still Ivy — use manifest
,products,lc6GVYev0IfyzjHxlxiL,,,imageUrl,"1348 CLAROS APPLIANCE PULL-19""",no vendor,lc6GVYev0IfyzjHxlxiL,33491509,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/21287053/iovw4_WM.1348_12.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895385&Signature=BwfIEH0gGPcZfqKNnsi4TyfTFWA%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33491509%2F1.jpeg?alt=media&token=0a7bc2b8-02cb-4965-956d-cc76082d50d9,33491509,,Library link ok but library imageUrl still Ivy — use manifest
,products,lcJyxp9YhvsBiAOHfKI6,,,imageUrl,BURGAO,Folia - Ralph Lauren,lcJyxp9YhvsBiAOHfKI6,52920183,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/29173227/6n4bw_148611.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895394&Signature=urrcK4k77cQxoirgJJTLO8FoKXo%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F52920183%2F1.jpeg?alt=media&token=94402c4c-4f7a-48e5-9388-897c20727627,52920183,,Library link ok but library imageUrl still Ivy — use manifest
,products,ldUJQnh7TcpSfFOK0EQD,,,imageUrl,Saddle leather side chair,Restoration Hardware,ldUJQnh7TcpSfFOK0EQD,33491783,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/21272941/6c1mk_prod13370987_E58666348_TQ_CC_RHR.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895386&Signature=NrjRZrMaTkdK%2FNnCwyhriJXtlEM%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33491783%2F1.jpeg?alt=media&token=5818a70f-e999-414f-a705-39a8660c92f1,33491783,,Library link ok but library imageUrl still Ivy — use manifest
,products,ldi6ZYIpPl6fal1LrJYx,,,imageUrl,UMAMI WHISKEY,Jiun Ho,ldi6ZYIpPl6fal1LrJYx,33497895,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/15426893/jtyym_bcfc267453a7a9ea46a52eb188954935.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895391&Signature=ksw%2Fg7SsL1A77fOiwVVFpZ7cueo%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33497895%2F1.jpeg?alt=media&token=b91ff103-289a-4539-892d-2e8efcf42dd5,33497895,,Library link ok but library imageUrl still Ivy — use manifest
,products,le3uqNu0XLHBN5eAf1hR,,,imageUrl,Hampstead Bed,Williams Sonoma,le3uqNu0XLHBN5eAf1hR,33494999,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/14208548/k5lxo_img1o.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895389&Signature=KaxWoGxyYyPnP4WQi0OVbC77tLI%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33494999%2F1.jpeg?alt=media&token=1ccd337a-e5c5-4009-996c-213cb0b7359e,33494999,,Library link ok but library imageUrl still Ivy — use manifest
,products,leather_slipcover_swivel_tub__elu,,,imageUrl,Leather slipcover swivel tub,Elu,leather_slipcover_swivel_tub__elu,55256307,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/32025043/Leather_slipcover_swivel_Tub_.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895395&Signature=gakmHKdUVRS28bdE9MNyJSXyj8k%3D,elu-houzz-review,manual,elu-ivy-to-houzz-products,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F55256307%2F1.jpeg?alt=media&token=7e0d8b4c-b445-4518-8e86-d487dbe9a830,55256307,elu-houzz-products-review,ELU + houzzId manifest match — verify not blurry before apply
,products,leather_strapped_double_sconce__elu,,,imageUrl,Leather strapped double sconce,Elu,leather_strapped_double_sconce__elu,54721219,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/31486832/Firefly_double_sconce.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895395&Signature=MyT%2Fnq6OWtKO43QMZDGTtVF1Jq8%3D,elu-houzz-review,manual,elu-ivy-to-houzz-products,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F54721219%2F1.jpeg?alt=media&token=7531972a-370a-4e6a-aba3-33e26ba18948,54721219,elu-houzz-products-review,ELU + houzzId manifest match — verify not blurry before apply
,products,leather_strapped_drum_chandelier__elu,,,imageUrl,Leather strapped drum chandelier,Elu,leather_strapped_drum_chandelier__elu,54721204,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/31486806/Screenshot_2025_03_16_162736.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895395&Signature=F8MYgRp5IpuymeVd9DKjZOtD5Oo%3D,elu-houzz-review,manual,elu-ivy-to-houzz-products,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F54721204%2F1.jpeg?alt=media&token=a8da713c-aa98-4b11-b1e9-3465d7c4db5f,54721204,elu-houzz-products-review,ELU + houzzId manifest match — verify not blurry before apply
,products,lg_copper_boat_with_succulents__ivy_guild,,,imageUrl,LG COPPER BOAT WITH SUCCULENTS,Ivy Guild,lg_copper_boat_with_succulents__ivy_guild,33490379,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/25307365/0gi8f_f1e55e_7c41af752e324bc5bedfcf760f91d59b_mv2.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895384&Signature=Pbgr2iESXfzc4KMtHFV9%2FAzE11o%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33490379%2F1.jpeg?alt=media&token=b7591d75-7609-4d5f-9220-b3ba03ce6207,33490379,,Library link ok but library imageUrl still Ivy — use manifest
,products,lgeDQ5xmcdaOU1347fcY,,,imageUrl,VEA,Stark Carpet,lgeDQ5xmcdaOU1347fcY,33490415,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/25197229/izpjs_D32_WAVSWIDE2498.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895384&Signature=93wLfsHXCbYu9nwuFSiw0VY1v8c%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33490415%2F1.jpeg?alt=media&token=36c84e27-ff94-4eca-907e-ddbabb43719f,33490415,,Library link ok but library imageUrl still Ivy — use manifest
,products,lh3qjFWh2soHzr6pGZJj,,,imageUrl,SNUGGLE Chocolate,JF Fabrics - Egg & Dart,lh3qjFWh2soHzr6pGZJj,53374049,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/29724894/4aki0_SNUGGLE_99J9281_650x650.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895394&Signature=vMAF9%2FTFoIPHl6Y%2BChddjNE7l0Q%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F53374049%2F1.jpeg?alt=media&token=ff4613da-ff13-4b24-bbe1-948387c21092,53374049,,Library link ok but library imageUrl still Ivy — use manifest
,products,lhWVZHBZoDNMzwCI11jP,,,imageUrl,Antique Book Set - Rituel (2),CCH Design Inc.,lhWVZHBZoDNMzwCI11jP,33493374,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/13776270/Image_2.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895388&Signature=%2FZNd0sloOwietioKKN6r4dJzIqg%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33493374%2F1.jpeg?alt=media&token=f45dcef9-739c-407a-a86a-397e7767c2b7,33493374,,Library link ok but library imageUrl still Ivy — use manifest
,products,liWREZBAqatYPxsx91i1,,,imageUrl,Pask Pharmacy Floor Lamp,Visual Comfort,liWREZBAqatYPxsx91i1,33498822,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/11102889/fyr9m_tob1200hab.png?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895392&Signature=79xPum6PWWbKEideNJyiqjmjPxQ%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33498822%2F1.png?alt=media&token=3dc50c99-ce8d-41b8-8dc0-ce80a4e74367,33498822,,Library link ok but library imageUrl still Ivy — use manifest
,products,ljQ1XTkeKbt08ov1yPOD,,,imageUrl,CONNER NIGHTSTAND - 18,Made Goods,ljQ1XTkeKbt08ov1yPOD,33495657,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/12548313/jf6v9_furconnerngsglg_2.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895390&Signature=tVRJ6X4%2BBZrFiukzeanE7SgxjTE%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33495657%2F1.jpeg?alt=media&token=6fb9ae3d-6cb4-4723-b7d5-3769094baa87,33495657,,Library link ok but library imageUrl still Ivy — use manifest
,products,lkdem8CyBZueeagj2AcE,,,imageUrl,Egmont Large Chandelier,Visual Comfort,lkdem8CyBZueeagj2AcE,50917950,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/26826882/39atb_djc1086mbk_1.png?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895393&Signature=mN%2Fps6s4PKsAgP28bHx3oYvbJgg%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F50917950%2F1.png?alt=media&token=557fa162-cd6e-496f-b13a-ff9f3de14cb2,50917950,,Library link ok but library imageUrl still Ivy — use manifest
,products,llGiLl5RaxnnPPHJm9hy,,,imageUrl,"8"" LAMBETH KNURLED PULL",Restoration Hardware,llGiLl5RaxnnPPHJm9hy,33498236,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/12770790/cdxu9_prod11060052_E99487383_F_cl401013.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895392&Signature=mT1MfVmk7%2BxeFtrOML91d73pSDc%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33498236%2F1.jpeg?alt=media&token=39af02c2-fe84-4bcd-be8e-a2be05d2f566,33498236,,Library link ok but library imageUrl still Ivy — use manifest
,products,lmEHKKp3CWsww4NbxQnB,,,imageUrl,Palmer Storage Nightstand,Arhaus,lmEHKKp3CWsww4NbxQnB,33491539,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/21273030/ewqms_45PALMSSNT.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895386&Signature=oObsekZ0kaehCcd4zWPcMPkLdRI%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33491539%2F1.jpeg?alt=media&token=cbea03f2-48fb-4b6c-ab93-4e3c0087ef96,33491539,,Library link ok but library imageUrl still Ivy — use manifest
,products,lmTibbfqHXpDvOx2sDOf,,,imageUrl,RENNES CHANDELIER,Dovetail,lmTibbfqHXpDvOx2sDOf,33493897,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/4698312/mldoj_DOV4705_M.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895388&Signature=5S2h13XllMEytVprYWN8MKZWGqc%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33493897%2F1.jpeg?alt=media&token=02aa2966-50e9-4401-9e6d-0023dd0044ef,33493897,,Library link ok but library imageUrl still Ivy — use manifest
,products,ln5k9dzsD7pLd8dGJV6o,,,imageUrl,Froth Fabric - Castaway,Rosemary Halligarten,ln5k9dzsD7pLd8dGJV6o,33497882,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/9041965/niwqm_Froth_Castaway_2000x.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895391&Signature=KYhXyfOsAr2MR7%2FtcDDm8X0%2B3aY%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33497882%2F1.jpeg?alt=media&token=9e59a9f9-5d21-4be4-a46e-c0fdc4f46143,33497882,,Library link ok but library imageUrl still Ivy — use manifest
,products,ln8JMlL5cBaWktudHq6F,,,imageUrl,Cloud Linen Gauze Bed Blanket,Parachute,ln8JMlL5cBaWktudHq6F,33497906,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/15379603/sfc0y_cloud_linen_gauze_bed_blanket_dusk_lightbox_0153.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895391&Signature=02SC3V1AKDGB4lJknjiEnvukDm0%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33497906%2F1.jpeg?alt=media&token=73a11589-899a-4387-a4bd-be870e2d3b9a,33497906,,Library link ok but library imageUrl still Ivy — use manifest
,products,ln8bp7HB3xB7zOR4x4MF,,,imageUrl,Raindrop Wall Sconce Cord,Hurd Lighting,ln8bp7HB3xB7zOR4x4MF,33497378,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/18722495/anspa_roperainwalllight_1080x.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895391&Signature=10e%2FZ4yeL9Q7ood5gFGcUYfFR%2FU%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33497378%2F1.jpeg?alt=media&token=f786e9eb-412b-41f1-901d-4bce6a78bd19,33497378,,Library link ok but library imageUrl still Ivy — use manifest
,products,ln8n476hORfAfoW1vq9O,,,imageUrl,Walker Medium Flush Mount,Visual Comfort,ln8n476hORfAfoW1vq9O,33490542,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/23025461/6pvnn_ks4071bsll_2.png?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895384&Signature=pbThwCHaCAObc1dcRaqbcOZ0j00%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33490542%2F1.png?alt=media&token=4fe36d58-d9f6-4be3-9b93-7ee7d57b7281,33490542,,Library link ok but library imageUrl still Ivy — use manifest
,products,lnIVG9t9WVUstGsOtgTF,,,imageUrl,10x14 Vintage overdyed Rug,House of Seance,lnIVG9t9WVUstGsOtgTF,33498094,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/386114/IMG_4556.jpg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895391&Signature=tnVlyIREljCS5gxDYSgVWFxJwZ4%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33498094%2F1.jpg?alt=media&token=c4e90cfc-66bf-474a-a6da-a97bc205b6cf,33498094,,Library link ok but library imageUrl still Ivy — use manifest
,products,lnJLVBbZ14KDWvYhiMHT,,,imageUrl,Kid CalfPlum - KC11,Edelman Leather - Pacific Design Center,lnJLVBbZ14KDWvYhiMHT,33498903,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/9975304/aoi7m_KC11.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895392&Signature=JhQbk2K8VQtYdUzY7WfZVe7g7AI%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33498903%2F1.jpeg?alt=media&token=bad34023-6c5b-4f82-b3d7-5ff5d15e2def,33498903,,Library link ok but library imageUrl still Ivy — use manifest
,products,lnJxFzK4hlfbA0kwCpVG,,,imageUrl,Antique Book - Light Brown/Yellow Spotted Pattern (1),CCH Design Inc.,lnJxFzK4hlfbA0kwCpVG,33498547,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/13773557/Image_2.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895392&Signature=TlGLgb0d2u3Fy0U0n%2FnV8pLlKLI%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33498547%2F1.jpeg?alt=media&token=3cd30ce7-2d7d-4f0f-967e-6017487ce7d3,33498547,,Library link ok but library imageUrl still Ivy — use manifest
,products,lnXeAXXSi2vgj0QEHx98,,,imageUrl,JVJ-53612,Hardware Hut,lnXeAXXSi2vgj0QEHx98,33498124,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/604335/jvj-53612.jpg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895391&Signature=diXrPEH5Z7XNgq%2F3rsF3m6nBink%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33498124%2F1.jpg?alt=media&token=37f179d9-f425-46e9-8e71-d12268cb5f4a,33498124,,Library link ok but library imageUrl still Ivy — use manifest
,products,loP0V0sHDTlcUQIj6VVq,,,imageUrl,Riviera Velvet - Pacific,KRAVET,loP0V0sHDTlcUQIj6VVq,33495918,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/9181420/7sgup_BF10841_685.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895390&Signature=1n8UlrNnLzSdBXAS2Y0UcHhcygg%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33495918%2F1.jpeg?alt=media&token=957388bb-c84f-48fc-a877-a8624e39eaa7,33495918,,Library link ok but library imageUrl still Ivy — use manifest
,products,loredo_floor_mirror_white_bone__four_hands,,,imageUrl,LOREDO FLOOR MIRROR-WHITE BONE,Four Hands,loredo_floor_mirror_white_bone__four_hands,33491181,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/21269450/bsedd_234205_001_DET_1.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895385&Signature=ot6JrMAXoJkf8w2H3Qgoyh2c3ow%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33491181%2F1.jpeg?alt=media&token=cfb97508-ed0e-427c-8dec-dfebf5335c25,33491181,,Library link ok but library imageUrl still Ivy — use manifest
,products,losjOQiDBU0s3cLpqIgr,,,imageUrl,FALLINGWATER,KRAVET,losjOQiDBU0s3cLpqIgr,33496342,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/13332029/7dtev_ED75033_1.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895390&Signature=spdl2916K5aOJG8O8pKGVrtZM84%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33496342%2F1.jpeg?alt=media&token=c2e89703-4abe-444a-9160-8cd799be7002,33496342,,Library link ok but library imageUrl still Ivy — use manifest
,products,lr6CKkc6fKNlxUzP7aj7,,,imageUrl,ASCENDENT,JAB Anstoetz Group,lr6CKkc6fKNlxUzP7aj7,33495939,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/9041896/u00jg_CA1610_090_article_ratio1.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895390&Signature=OjQrakhAi3Qw8G1U13UvZZLdDrE%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33495939%2F1.jpeg?alt=media&token=400cfcbd-ef65-4c4c-b7a1-6e2c28437993,33495939,,Library link ok but library imageUrl still Ivy — use manifest
,products,ltHjXsrAUg6BfCMyoBvi,,,imageUrl,Merulina Coral,Tideline,ltHjXsrAUg6BfCMyoBvi,33497831,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/16079464/_22153_MERULINA_CORAL_21Wx12Hx18D_200.00.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895391&Signature=HD5bhBaZbFhe4xfjWTf41JFutYo%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33497831%2F1.jpeg?alt=media&token=86c7edf0-bf88-488d-9c98-d93e9d9833f3,33497831,,Library link ok but library imageUrl still Ivy — use manifest
,products,luXOomuxkTFxEnBC3NSv,,,imageUrl,Clear Hurricane,Himalayan Candles,luXOomuxkTFxEnBC3NSv,33493425,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/4767375/vvssf_HURC3.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895388&Signature=jIGC4Bu5fIKnZRBmK57laK3OmPU%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33493425%2F1.jpeg?alt=media&token=3cc86a7b-ed06-495b-967c-9020dfeda313,33493425,,Library link ok but library imageUrl still Ivy — use manifest
,products,lux_sugar_660_01__link_outdoor,,,imageUrl,Lux Sugar 660-01,Link Outdoor,lux_sugar_660_01__link_outdoor,53187086,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/29504889/9vowa_Lux_Sugar_282_29.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895394&Signature=IJOjyqDizSfTF876X5MGbIXAliA%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F53187086%2F1.jpeg?alt=media&token=0619f9ce-bbca-4831-963c-1220c7d68c7c,53187086,,Library link ok but library imageUrl still Ivy — use manifest
,products,lvRPOpDfmw1JBpzZ7w17,,,imageUrl,Solid  Hardwood Shelf - Hidden Metal Bracket,Notable Wood,lvRPOpDfmw1JBpzZ7w17,33493029,ivy,https://ivy-uploads.s3.us-west-2.amazonaws.com/2426/productImage/18618686/bvin3_SolidWhiteOakShelf_720x.jpeg?AWSAccessKeyId=AKIA2A2RLV6ZHJZOVAIO&Expires=1777895387&Signature=hHcWx7FFC415lbHpnzkpgXObmGA%3D,crosswalk,medium,libraryProductId+houzzId-manifest,https://firebasestorage.googleapis.com/v0/b/cch-design-boards.firebasestorage.app/o/houzz-products%2F33493029%2F1.jpeg?alt=media&token=d45dc000-7791-46a7-9ff6-0174ba7a705c,33493029,,Library link ok but library imageUrl still Ivy — use manifest
